precipitation_probability,temperature_c,wind_speed_mps,humidity_percent,cloudiness_percent,pressure_hpa,precipitation_mm,flood_label
13.4,9.5,6.6,95.3,91.2,1017.9,0.0,0
10.8,9.9,7.8,81.0,82.4,1025.4,0.0,0
17.7,6.9,9.8,95.6,81.1,1019.5,0.0,0
11.7,7.9,8.4,100.0,90.9,1030.3,0.0,0
20.8,7.3,4.4,100.0,100.0,1031.5,0.0,1
28.5,3.9,7.0,100.0,100.0,1002.2,0.1,1
15.1,9.3,4.4,84.2,100.0,1029.9,0.0,0
19.7,7.9,10.9,88.1,87.5,1012.5,0.0,0
25.0,8.3,5.8,100.0,73.4,1025.6,0.0,0
15.7,3.3,2.0,85.1,76.8,1022.7,0.0,0
25.0,8.3,5.8,100.0,100.0,1037.5,0.0,1
17.0,8.6,5.9,100.0,100.0,1020.6,0.0,1
24.3,7.2,7.6,100.0,97.0,1029.4,0.0,1
33.5,7.9,7.4,98.9,100.0,1025.4,3.1,1
16.9,10.4,8.5,98.7,100.0,1023.8,0.0,1
37.5,7.5,8.8,100.0,100.0,1027.6,0.0,1
25.1,7.7,7.1,98.5,98.9,1021.5,0.0,1
24.8,9.5,3.9,100.0,91.0,1028.4,0.0,0
37.9,3.8,3.8,92.3,100.0,990.8,1.1,1
38.3,4.9,4.9,100.0,100.0,1008.3,0.2,1
13.3,8.8,8.1,93.9,100.0,1030.9,0.0,0
32.9,4.1,1.7,90.2,100.0,997.4,1.1,1
12.4,6.9,4.4,77.3,100.0,1027.6,0.0,0
11.3,4.9,8.3,87.6,48.1,1025.2,0.0,0
34.2,7.9,7.3,100.0,100.0,1023.2,0.0,1
3.1,5.3,8.2,77.1,99.4,1004.5,0.0,0
18.0,6.2,13.1,88.9,99.7,1006.7,0.3,0
26.2,10.9,10.4,89.8,82.0,1029.2,0.0,0
23.7,2.1,3.5,88.3,75.0,998.1,1.2,0
18.9,11.4,9.5,91.5,75.0,1020.5,0.3,0
20.4,8.3,5.5,100.0,100.0,1029.9,0.0,1
16.8,7.7,7.8,100.0,96.9,1027.2,0.0,1
43.1,3.1,5.8,100.0,100.0,984.7,0.1,1
18.0,7.2,8.5,91.5,94.5,1023.2,0.4,0
21.9,8.1,9.3,87.3,100.0,1011.1,0.3,0
12.2,7.9,9.0,100.0,100.0,1019.4,0.0,1
21.9,8.8,7.9,100.0,100.0,1032.6,0.0,1
50.9,7.9,1.3,100.0,100.0,1007.6,0.3,1
12.1,7.7,8.3,86.8,96.9,1024.1,0.0,0
3.9,9.3,7.4,97.9,94.8,1029.4,0.0,0
15.8,3.8,0.0,82.3,100.0,1021.6,0.0,0
43.4,3.3,2.0,89.6,100.0,1010.6,0.0,0
17.8,9.0,8.4,93.4,97.7,1025.6,0.0,0
15.4,9.1,6.6,92.3,97.2,1021.2,0.0,0
32.1,2.7,1.7,100.0,100.0,1018.4,0.0,1
25.3,4.6,8.2,80.8,50.4,991.3,0.0,0
18.1,8.5,7.3,100.0,94.6,1023.8,0.0,0
15.3,1.6,9.3,90.4,100.0,1004.8,0.0,1
31.6,9.9,7.4,100.0,87.0,1029.5,0.0,0
18.0,2.3,9.3,70.0,84.6,1007.1,0.2,0
12.7,10.3,4.4,100.0,96.7,1034.3,0.0,1
18.1,5.6,11.0,72.9,37.0,1008.9,0.0,0
23.2,8.8,5.4,99.8,93.5,1034.1,0.0,0
9.6,8.0,7.3,99.4,87.0,1033.2,0.0,0
28.3,0.4,4.3,90.4,80.9,1023.5,0.7,0
11.6,7.1,3.9,100.0,100.0,1013.0,0.0,1
13.3,5.9,9.5,59.9,38.4,1007.6,0.0,0
34.1,11.1,9.4,98.1,100.0,996.1,0.0,1
17.5,7.5,10.2,91.2,100.0,1024.1,0.0,0
28.8,4.1,9.4,78.3,100.0,1015.4,1.3,0
52.3,9.5,10.4,100.0,100.0,1008.9,0.5,1
22.8,5.6,7.7,91.9,75.5,1013.1,0.0,0
38.1,8.3,7.7,97.0,100.0,1017.3,0.0,1
24.1,7.9,5.0,97.6,100.0,1031.2,0.0,1
17.4,8.0,5.5,95.3,100.0,1010.2,0.0,1
12.5,9.0,2.9,92.0,100.0,1028.1,0.0,0
8.6,8.4,11.3,81.8,81.2,1017.4,0.0,0
11.5,4.3,2.6,64.9,93.6,1015.0,0.0,0
38.9,8.2,5.2,100.0,100.0,1018.4,0.3,1
12.3,1.4,10.9,79.9,89.6,1004.6,0.0,0
15.1,8.9,7.6,94.7,100.0,1021.1,0.0,0
37.6,1.9,2.3,81.0,94.6,1015.2,0.4,0
19.4,9.1,7.4,94.7,100.0,1030.3,0.0,0
18.6,8.4,11.2,93.2,100.0,1019.4,0.0,0
25.6,6.7,7.0,100.0,94.5,1021.8,0.1,0
37.1,8.2,8.9,100.0,100.0,992.3,2.0,1
25.8,7.7,6.7,96.6,91.4,995.0,0.0,1
6.7,5.2,2.7,66.0,100.0,1007.6,0.0,0
18.1,3.9,0.8,74.7,46.2,1028.3,0.0,0
26.7,7.4,8.1,53.8,99.9,1007.7,0.0,0
50.3,4.3,5.0,80.8,100.0,1017.1,2.2,0
14.7,4.0,2.9,81.5,100.0,1003.1,0.0,0
48.7,7.0,10.1,100.0,100.0,1016.4,3.3,1
26.3,11.1,9.7,100.0,100.0,1024.4,0.2,1
24.2,9.3,8.1,97.4,97.3,1025.5,0.0,1
50.9,9.8,9.1,100.0,100.0,988.3,3.5,1
30.3,5.6,3.7,77.3,100.0,1011.9,0.0,0
42.3,0.5,0.6,100.0,76.1,1015.2,3.1,0
39.2,0.6,6.1,91.6,75.0,1014.6,1.1,0
26.6,4.9,10.7,100.0,98.6,1023.4,0.0,1
46.0,3.1,3.8,100.0,100.0,989.6,0.8,1
36.4,6.5,7.9,70.1,100.0,1015.3,0.4,0
21.9,9.4,5.7,99.9,95.8,1026.0,0.0,1
21.7,8.0,10.2,81.9,88.1,1028.1,0.0,0
45.1,8.5,6.8,100.0,100.0,1020.0,0.5,1
36.8,7.7,8.4,92.9,100.0,1021.3,0.2,0
6.1,3.9,4.2,91.1,69.3,1008.4,0.0,0
4.9,11.0,15.1,59.1,29.7,1000.6,0.0,0
21.7,4.6,7.6,66.6,82.2,1024.7,0.0,0
8.7,4.9,6.2,81.3,44.4,1017.3,0.0,0
12.7,7.6,8.1,88.5,93.6,1031.2,0.0,0
39.0,10.6,8.0,100.0,100.0,988.8,0.3,1
23.2,8.4,12.4,70.0,75.0,995.4,0.1,0
23.9,6.5,4.3,87.8,92.1,1009.1,0.0,0
16.9,6.6,9.2,70.3,100.0,1002.4,0.0,0
40.0,3.2,7.9,78.6,75.0,999.0,2.0,0
0.0,9.4,6.2,91.6,100.0,1033.4,0.0,0
44.9,1.6,7.1,100.0,100.0,1007.6,2.2,1
26.2,7.5,7.3,89.9,100.0,1021.9,0.0,0
50.2,5.5,3.1,91.6,100.0,1006.4,0.0,0
12.3,7.0,8.6,90.8,100.0,1015.0,0.0,0
24.2,9.6,8.9,96.5,100.0,991.5,1.2,1
12.9,3.5,2.6,77.6,90.8,1015.5,0.0,0
21.3,7.9,6.5,91.4,93.1,1024.8,0.0,0
20.0,9.7,9.5,84.1,100.0,1018.4,0.0,0
15.9,8.0,6.5,92.4,100.0,1030.1,0.0,0
39.8,6.9,10.3,100.0,92.0,1018.4,0.2,1
19.2,0.9,3.7,94.3,75.0,1021.5,0.2,0
19.8,3.0,7.4,79.6,77.1,999.2,0.0,0
9.5,7.5,4.6,100.0,95.4,1024.6,0.0,1
31.8,0.7,1.0,79.4,57.5,1021.3,0.0,0
30.0,11.0,8.1,100.0,96.0,1032.0,0.7,1
15.2,2.6,8.3,75.1,65.9,993.3,0.0,0
12.8,9.0,6.5,100.0,100.0,1020.0,0.0,1
54.1,7.9,5.9,100.0,100.0,1024.8,0.0,1
5.3,8.2,13.2,58.8,25.9,1004.6,0.0,0
10.4,8.9,9.5,95.9,92.8,1033.7,0.0,0
16.9,8.6,11.3,86.4,100.0,987.3,0.0,1
26.7,5.3,13.8,85.4,96.3,988.9,0.0,1
25.2,5.8,14.7,100.0,83.2,983.3,0.0,1
21.8,10.5,6.1,98.6,87.0,1033.1,0.0,0
13.6,9.4,5.3,95.1,90.4,1027.6,0.0,0
14.0,4.4,8.6,83.7,48.2,1000.6,0.0,0
9.6,9.2,10.5,84.6,82.6,1022.5,0.0,0
15.8,8.2,11.1,87.6,100.0,1025.4,0.0,0
22.3,6.7,5.4,96.2,100.0,1027.0,0.0,1
14.6,3.8,3.9,87.8,94.3,1006.4,0.0,0
11.1,5.7,10.6,76.2,99.2,984.4,0.0,1
8.7,4.4,2.9,83.0,46.7,1024.1,0.0,0
19.2,4.9,7.3,56.4,96.3,1009.4,0.0,0
24.3,6.5,6.5,88.4,99.6,998.6,0.0,1
11.5,4.0,6.5,79.4,6.7,1005.9,0.0,0
17.1,9.7,3.8,100.0,92.0,1031.0,0.0,0
14.2,10.2,5.7,92.5,97.8,1027.2,0.0,0
27.6,8.9,9.8,100.0,100.0,1030.4,0.5,1
26.2,8.3,6.8,100.0,100.0,1024.4,0.0,1
13.3,10.2,8.4,100.0,68.1,986.7,0.0,1
21.0,6.0,7.3,76.3,93.6,997.7,0.0,0
20.5,4.4,2.8,81.9,51.8,1022.8,0.0,0
56.7,8.5,9.7,100.0,100.0,1014.7,0.0,1
21.4,9.8,7.0,90.2,87.7,1032.1,0.0,0
14.6,5.2,6.2,84.7,100.0,1005.0,0.0,0
18.8,8.8,5.1,100.0,99.9,1033.0,0.0,1
27.5,2.4,4.3,100.0,100.0,1021.1,0.1,1
24.4,9.8,5.3,88.5,86.8,1030.0,0.0,0
15.7,7.3,6.6,67.7,100.0,999.9,0.0,0
19.3,10.3,11.4,84.5,97.6,1023.5,0.0,0
6.7,1.8,0.0,73.9,44.1,1025.1,0.0,0
43.0,5.4,6.3,100.0,100.0,1023.1,0.3,1
6.4,5.5,4.7,74.0,100.0,1018.2,0.0,0
52.0,3.7,9.9,100.0,100.0,987.5,4.6,1
23.9,6.6,9.8,94.9,93.1,1019.8,0.0,0
16.3,7.3,14.2,65.7,26.8,999.5,0.0,0
21.6,8.5,6.0,95.6,100.0,1034.8,0.0,1
25.5,8.8,6.1,100.0,96.2,1027.5,2.3,1
24.0,5.5,3.4,83.8,4.6,1021.0,0.0,0
19.6,8.6,8.7,97.2,100.0,1031.8,0.0,1
12.4,3.3,1.7,86.1,98.4,1026.2,0.0,0
31.3,7.0,7.7,100.0,100.0,1020.2,0.3,1
30.2,9.8,14.5,100.0,75.0,977.7,0.8,1
31.6,7.0,10.6,93.8,100.0,1006.9,1.0,0
24.2,2.6,3.3,79.2,100.0,1010.0,0.0,0
8.2,8.2,17.9,47.7,17.4,1002.5,0.0,0
12.9,4.9,0.7,76.7,87.3,1010.9,0.0,0
12.5,8.9,9.1,88.7,100.0,1021.2,0.0,0
36.9,9.7,14.3,77.9,75.0,991.7,0.6,0
17.7,8.4,8.1,87.7,100.0,1037.1,0.0,0
20.0,4.7,3.5,100.0,75.0,1011.4,1.9,0
9.6,9.6,5.9,100.0,98.1,1031.5,0.0,1
49.6,7.9,7.0,100.0,100.0,1020.8,0.1,1
26.7,5.8,4.5,91.8,100.0,1015.4,0.0,0
21.0,9.3,5.9,92.1,89.6,1025.1,0.0,0
10.7,4.4,9.3,80.8,62.6,1017.7,0.0,0
30.1,6.9,10.0,82.8,95.1,1015.1,0.1,0
16.7,8.4,7.4,87.9,100.0,1026.9,0.0,0
7.1,8.9,8.9,99.1,93.9,1028.9,0.0,0
21.9,9.1,10.4,80.0,96.9,1023.9,0.1,0
10.6,2.1,0.2,78.7,71.1,1022.8,0.0,0
20.7,3.2,10.5,70.0,87.6,996.0,0.4,0
39.6,0.8,0.5,82.7,75.0,1005.6,4.3,0
16.8,3.6,9.2,71.9,66.1,998.3,0.0,0
16.0,4.6,3.1,69.1,26.5,1012.1,0.0,0
21.5,9.8,6.3,84.3,91.5,1019.2,0.0,0
15.8,9.9,7.5,88.0,85.5,1030.7,0.0,0
34.9,4.3,5.9,84.9,100.0,1006.2,1.0,0
19.8,8.9,9.9,95.7,100.0,1016.8,0.3,1
22.0,7.9,3.8,89.8,93.5,1032.4,0.0,0
34.4,9.7,11.6,94.5,100.0,1010.8,0.4,0
34.3,2.9,5.4,86.0,100.0,1002.7,0.0,1
10.5,2.8,10.3,70.3,100.0,1002.4,0.0,0
9.3,6.9,6.6,67.6,88.5,1009.3,0.0,0
27.9,5.4,13.5,84.2,87.0,986.9,0.0,1
32.8,9.8,13.0,100.0,100.0,984.7,2.9,1
12.8,7.4,5.8,77.9,93.3,1023.0,0.0,0
19.5,8.2,6.1,91.4,100.0,1028.2,0.0,0
21.1,8.1,10.1,92.7,100.0,1023.9,0.0,0
25.7,3.7,5.9,72.2,100.0,1004.9,2.0,0
18.7,9.1,7.2,92.1,93.0,1028.4,0.0,0
18.1,10.8,10.3,70.8,100.0,1006.5,0.0,0
23.5,4.0,8.7,71.9,75.0,1008.0,0.6,0
11.4,9.5,8.6,91.7,75.4,1030.8,0.0,0
41.0,8.7,11.8,100.0,100.0,1017.0,8.4,1
11.7,9.9,5.2,92.4,100.0,1029.9,0.0,0
28.9,8.4,10.4,100.0,79.3,1028.5,0.3,0
46.5,5.8,6.5,99.9,100.0,1001.3,1.8,1
12.6,8.0,8.6,83.5,96.6,1030.2,0.0,0
23.8,7.0,9.3,39.2,100.0,1006.6,0.0,0
17.1,7.4,4.7,83.2,100.0,1026.1,0.0,0
45.0,8.2,7.9,100.0,100.0,1022.4,0.9,1
12.2,5.5,11.4,90.1,74.9,1019.0,0.0,0
17.0,0.8,1.6,92.3,38.4,1020.3,0.0,0
22.0,9.9,7.2,91.5,74.2,1034.9,0.0,0
11.2,6.6,9.6,98.1,100.0,1019.3,0.0,1
26.4,8.1,3.9,96.0,100.0,1027.0,1.6,1
41.4,8.8,9.6,100.0,100.0,994.4,1.1,1
12.8,1.1,10.3,68.8,100.0,1005.4,0.0,0
18.5,5.8,8.7,100.0,100.0,1006.6,0.0,1
27.4,8.7,8.2,89.7,100.0,1024.6,0.0,0
44.2,6.0,8.9,100.0,86.2,984.9,0.0,1
16.6,6.9,6.6,82.9,87.7,998.8,0.0,0
25.4,8.3,6.9,95.2,100.0,1018.0,0.0,1
17.5,6.9,10.0,98.9,72.7,1000.5,0.0,1
37.5,7.3,9.3,100.0,100.0,1014.7,0.3,1
14.4,4.5,2.4,99.1,36.1,1017.7,0.0,0
10.7,4.4,2.2,82.2,65.0,1016.8,0.0,0
15.7,10.0,8.2,96.7,100.0,1027.4,0.0,1
23.2,3.0,9.3,91.2,90.5,1000.3,0.0,0
9.1,6.8,9.8,100.0,93.8,1016.9,0.0,0
26.7,9.4,7.0,100.0,100.0,1034.6,0.0,1
26.1,2.4,2.2,76.0,88.0,1026.1,0.0,0
26.2,8.7,9.5,100.0,100.0,1018.4,0.4,1
44.2,6.8,7.4,100.0,100.0,1032.0,0.3,1
21.4,7.6,6.0,84.9,95.4,1037.6,0.0,0
20.3,11.0,11.5,95.8,100.0,1010.2,0.5,1
19.9,6.9,1.5,90.7,87.3,1023.9,0.0,0
14.7,11.1,9.3,77.9,100.0,1016.1,0.0,0
4.3,8.1,6.3,99.8,98.1,1031.5,0.0,1
21.8,9.4,6.7,95.9,80.2,1021.5,0.0,0
37.3,6.4,6.5,100.0,100.0,1015.8,0.8,1
20.9,6.7,8.4,79.1,100.0,1021.1,2.2,0
10.8,9.5,8.0,82.9,90.3,1021.8,0.0,0
30.5,4.8,4.7,93.8,100.0,1002.5,0.0,1
22.6,7.7,7.0,88.7,87.8,1033.1,0.0,0
35.5,6.3,3.2,100.0,100.0,1021.2,0.4,1
41.7,7.9,8.7,100.0,96.7,1021.0,0.9,1
4.9,4.0,3.9,70.2,0.0,1024.9,0.0,0
18.0,3.2,6.9,90.0,100.0,1029.9,0.1,0
27.1,8.1,7.2,91.9,100.0,1015.6,0.4,0
15.4,8.3,8.3,94.4,99.1,1031.0,0.0,0
18.0,5.5,6.6,88.6,75.0,1016.6,0.1,0
7.0,5.7,9.2,81.5,85.4,1004.7,0.0,0
17.4,8.4,11.6,77.3,26.9,981.0,0.0,0
20.7,7.7,6.3,100.0,100.0,1023.5,0.0,1
20.3,7.1,6.7,100.0,100.0,1027.7,0.0,1
34.7,2.8,3.2,88.6,100.0,1008.0,0.0,0
35.8,8.1,11.0,100.0,100.0,1011.9,0.9,1
8.6,6.5,8.7,61.8,97.9,1013.4,0.0,0
27.7,2.8,11.2,92.9,100.0,981.9,0.6,1
40.4,3.4,3.6,89.4,100.0,1015.1,2.1,0
25.4,3.3,3.3,85.9,100.0,1005.0,0.0,1
27.9,8.6,7.8,100.0,99.9,1023.5,0.2,1
12.9,7.2,7.0,92.8,93.9,1036.1,0.0,0
8.6,7.2,7.9,98.7,86.2,1026.9,0.0,0
5.5,4.5,1.1,73.9,5.9,1020.2,0.0,0
27.7,5.0,8.2,88.5,97.3,1000.4,0.0,1
2.1,4.1,7.5,58.3,20.9,1006.9,0.0,0
16.7,6.6,7.5,72.9,100.0,1017.8,0.0,0
10.3,8.2,8.0,85.5,100.0,993.7,0.0,1
20.0,4.0,4.7,82.8,70.0,1021.7,0.0,0
25.7,2.6,3.9,81.0,100.0,997.8,0.0,0
7.4,3.0,0.7,75.9,16.9,1021.0,0.0,0
18.1,7.4,7.8,67.8,90.5,1001.9,0.0,0
15.5,5.2,8.0,80.9,100.0,1020.4,0.0,0
0.0,7.1,9.9,89.3,50.9,1017.3,0.0,0
12.8,9.9,6.6,96.8,93.1,1026.5,0.0,0
8.5,4.4,9.2,57.7,87.6,1003.9,0.0,0
21.5,5.5,5.1,89.3,94.6,1012.2,0.0,0
20.4,1.9,11.2,72.4,75.3,1005.2,0.1,0
14.8,8.4,7.7,72.0,91.0,998.4,0.0,0
18.0,6.8,4.2,100.0,100.0,1014.3,0.1,1
14.6,4.8,7.5,53.6,99.0,999.1,0.0,0
47.9,2.7,12.1,93.4,100.0,993.4,4.0,1
24.2,4.1,3.8,98.6,83.8,1011.7,0.5,0
8.4,10.1,14.7,76.9,37.9,1006.4,0.0,0
22.2,9.0,6.5,96.6,100.0,1033.8,0.0,1
21.8,9.0,6.7,100.0,94.0,1032.2,0.0,0
20.0,6.3,8.4,98.8,97.8,1012.8,0.0,1
52.1,7.9,5.9,91.6,100.0,1001.2,3.1,1
16.1,4.3,4.2,81.4,83.0,1011.5,0.0,0
28.9,8.4,10.1,100.0,93.5,990.6,0.0,1
24.6,8.4,8.2,99.1,93.6,1022.0,0.0,0
40.0,11.0,10.7,100.0,100.0,1015.1,0.3,1
23.6,9.6,11.0,94.0,95.5,984.8,0.0,1
28.8,10.6,13.8,80.3,81.6,986.6,0.0,0
12.2,7.5,5.2,63.7,94.0,1004.8,0.0,0
21.9,8.8,7.6,86.6,100.0,990.0,0.0,1
12.1,10.1,7.4,92.8,100.0,1026.9,0.0,0
18.0,10.1,12.3,79.3,100.0,1012.9,0.2,0
28.0,10.0,8.8,100.0,100.0,1021.2,1.9,1
14.8,8.1,3.8,100.0,97.9,1030.7,0.0,1
8.0,2.3,1.8,67.4,41.1,1021.5,0.0,0
7.9,2.6,8.1,74.8,68.7,1001.8,0.0,0
4.8,4.3,1.4,69.2,33.9,1024.1,0.0,0
8.5,8.4,8.0,87.8,100.0,1018.6,0.0,0
39.9,9.0,8.5,95.9,100.0,1022.6,0.0,1
21.6,7.1,5.7,100.0,79.3,1023.4,0.0,0
26.4,8.5,8.1,98.1,100.0,1028.1,0.0,1
13.6,2.4,0.2,78.2,17.1,1023.3,0.0,0
12.9,4.8,5.7,77.1,6.2,1020.9,0.0,0
3.3,4.8,1.3,81.9,68.0,1009.6,0.0,0
27.3,10.3,6.2,93.2,100.0,1027.6,0.0,0
14.8,8.6,3.5,100.0,100.0,1035.3,0.0,1
35.9,8.3,5.1,100.0,100.0,1023.9,3.0,1
22.4,6.5,8.6,94.8,100.0,1022.7,0.0,0
13.1,9.8,6.6,89.0,100.0,1018.6,0.0,0
18.3,5.9,9.7,81.4,90.4,1025.9,0.0,0
30.2,8.9,9.8,100.0,100.0,1026.4,0.1,1
11.0,9.8,6.2,100.0,100.0,1026.2,0.0,1
22.7,8.4,7.8,98.6,100.0,1018.1,0.0,1
28.3,4.6,9.2,94.2,100.0,1019.0,0.0,0
26.5,10.2,6.9,100.0,100.0,1025.4,0.0,1
29.0,8.3,6.2,100.0,100.0,1025.5,0.0,1
39.1,7.9,9.5,100.0,100.0,1013.7,1.4,1
18.4,4.7,8.4,82.8,100.0,1005.7,0.0,0
17.5,6.0,6.4,53.2,93.9,1005.0,0.0,0
24.3,2.3,13.6,88.6,75.0,1007.9,0.1,0
22.4,9.3,16.0,89.2,75.0,989.4,0.3,1
8.1,6.5,5.2,85.0,43.6,1020.9,0.0,0
49.5,8.4,12.2,100.0,100.0,1011.3,5.0,1
25.5,2.4,2.2,100.0,76.2,1016.4,4.0,0
23.6,5.4,8.0,100.0,86.3,1017.8,1.5,0
44.3,9.0,10.9,100.0,100.0,973.6,0.5,1
27.3,7.8,9.0,99.6,86.3,1030.7,0.0,0
9.7,5.7,9.5,94.5,100.0,1012.7,0.0,0
24.8,7.5,7.0,100.0,100.0,1036.3,0.0,1
36.0,8.2,11.1,70.0,100.0,991.7,0.1,1
0.0,6.0,4.9,91.0,50.6,1025.8,0.0,0
18.0,6.0,4.9,70.0,75.0,1014.1,0.3,0
14.4,4.2,10.5,65.5,65.5,1005.4,0.0,0
7.6,9.8,8.9,91.8,94.6,1027.5,0.0,0
25.4,9.0,7.4,100.0,100.0,1018.0,0.4,1
48.3,8.9,8.7,100.0,100.0,1021.4,0.0,1
39.5,5.9,9.9,98.8,100.0,1023.6,0.2,1
23.3,7.2,8.8,86.9,100.0,1012.0,0.0,0
15.8,7.5,7.1,63.1,89.3,1010.3,0.0,0
53.9,7.9,14.5,92.2,92.4,1008.5,1.3,0
18.8,8.2,9.7,90.3,80.0,1017.5,0.0,0
12.7,9.6,5.8,88.3,93.1,1039.5,0.0,0
29.2,8.5,8.7,96.4,100.0,1018.8,0.5,1
17.4,7.7,4.8,75.8,83.9,1031.8,0.0,0
20.9,9.4,9.2,85.3,88.4,985.7,0.0,1
30.4,5.7,7.3,94.3,100.0,1008.1,0.0,0
20.8,5.0,4.1,98.3,94.1,1005.2,0.0,0
22.7,8.5,8.6,98.6,100.0,1030.6,0.0,1
21.0,8.0,11.8,70.0,75.0,996.1,1.5,0
8.1,4.9,2.7,83.4,99.6,1016.5,0.0,0
12.6,4.6,7.6,84.2,68.1,1019.2,0.0,0
14.4,10.9,6.9,91.5,84.0,1032.3,0.0,0
28.6,3.6,5.7,94.1,75.0,1024.4,0.2,0
28.4,3.8,2.7,83.0,100.0,1021.6,0.0,0
37.5,1.2,6.7,76.1,100.0,1014.3,0.5,0
6.6,9.2,8.4,100.0,92.4,1027.1,0.0,0
15.6,9.2,8.0,94.0,99.5,1021.9,0.0,0
20.3,7.5,5.7,79.8,34.7,1025.2,0.0,0
24.8,8.7,9.0,100.0,100.0,1019.3,0.4,1
22.8,5.1,3.6,87.8,83.7,1011.9,0.0,0
15.2,7.7,7.7,85.6,88.7,1033.8,0.0,0
18.0,9.6,11.3,100.0,100.0,1016.6,0.2,1
13.0,9.1,14.8,80.9,46.4,997.8,0.0,0
12.5,9.5,9.1,87.4,93.3,996.5,0.0,0
8.2,7.2,4.3,79.8,83.5,1011.7,0.0,0
32.2,2.3,10.1,99.3,95.3,998.7,2.9,1
22.9,8.9,4.9,100.0,100.0,1032.0,0.3,1
26.1,9.4,11.6,78.1,75.0,991.9,0.4,0
19.7,6.1,8.8,99.4,67.8,1019.9,0.0,0
11.6,9.1,7.5,90.4,96.0,1037.3,0.0,0
31.9,8.2,6.7,100.0,100.0,1021.7,1.0,1
46.5,9.6,5.1,97.3,100.0,1023.4,0.0,1
30.3,8.2,7.9,92.7,81.0,1014.3,0.0,0
20.0,5.4,3.1,100.0,100.0,1000.7,0.0,1
18.0,7.9,6.5,96.7,100.0,1024.9,0.0,1
17.8,5.4,7.6,85.4,68.4,1000.8,0.0,0
23.2,4.7,3.2,69.5,75.6,1006.2,0.0,0
25.0,8.1,8.5,96.3,100.0,1028.9,0.0,1
39.0,1.3,8.9,87.2,100.0,988.5,0.5,1
12.4,9.0,5.5,82.6,96.7,1024.7,0.0,0
32.1,3.3,3.7,100.0,75.0,1013.4,0.1,0
12.9,4.4,2.6,83.4,100.0,1020.4,0.0,0
40.6,4.0,4.9,100.0,100.0,1002.3,0.0,1
42.3,9.8,7.0,100.0,100.0,1024.5,2.8,1
29.2,3.1,10.8,85.0,80.1,986.7,0.4,1
9.0,9.3,7.6,97.2,94.2,1033.2,0.0,0
8.3,4.2,6.2,65.5,12.3,1018.9,0.0,0
6.8,10.2,7.6,84.5,100.0,1024.5,0.0,0
38.7,7.9,9.3,94.0,93.2,1017.5,0.5,0
13.8,7.1,7.5,76.9,76.4,1024.8,0.0,0
38.8,8.1,9.6,65.0,100.0,994.7,0.0,1
18.2,1.8,6.3,84.7,75.0,1009.5,1.0,0
23.8,5.7,10.7,71.6,56.6,1000.2,0.0,0
18.8,8.3,11.4,69.3,25.4,999.8,0.0,0
23.4,1.4,10.8,86.8,100.0,993.8,0.1,1
33.4,4.9,5.4,92.1,100.0,1002.2,1.5,1
17.0,10.6,11.1,86.3,100.0,1025.7,0.0,0
43.6,11.1,7.7,98.8,100.0,1013.1,1.0,1
24.5,2.6,2.5,100.0,75.0,1009.3,1.2,0
8.8,7.8,14.7,69.0,41.0,1006.5,0.0,0
21.2,5.0,1.6,87.8,87.2,1020.9,0.0,0
17.4,4.8,6.9,62.9,87.0,1021.4,0.0,0
21.9,7.2,10.2,91.3,100.0,1026.6,0.2,0
26.5,10.7,10.2,100.0,100.0,1017.7,0.3,1
12.1,9.4,6.4,90.8,100.0,1029.7,0.0,0
18.0,4.7,6.2,76.6,84.2,1023.4,0.1,0
9.7,8.7,7.8,93.3,94.4,1016.1,0.0,0
36.2,8.3,6.2,100.0,100.0,1030.6,0.4,1
35.4,2.4,2.4,89.5,75.0,1009.6,0.3,0
11.5,5.4,7.6,97.5,96.5,1010.3,0.0,1
39.5,4.5,12.8,100.0,100.0,1003.5,1.9,1
37.6,7.2,10.6,100.0,100.0,1018.0,0.5,1
26.6,8.8,8.8,100.0,100.0,1017.8,1.1,1
29.4,9.2,7.9,91.1,81.1,1029.0,0.0,0
31.5,3.5,10.7,86.8,97.5,995.3,0.3,1
22.4,6.3,5.4,96.1,100.0,1000.3,0.0,1
19.7,4.4,6.1,79.7,36.5,1025.9,0.0,0
8.2,4.5,2.3,79.2,93.0,1023.3,0.0,0
20.8,6.4,3.6,94.8,94.6,1013.0,0.0,0
9.4,2.0,0.0,87.1,85.5,1020.2,0.0,0
22.6,5.1,1.3,95.9,97.3,1006.2,0.0,1
33.3,10.0,9.6,99.5,100.0,1014.2,0.0,1
22.6,4.1,6.2,80.2,84.5,993.3,0.0,0
20.5,8.7,10.9,84.8,100.0,1031.4,0.0,0
27.0,10.0,7.9,96.5,100.0,1030.5,0.0,1
30.8,7.4,7.0,100.0,97.5,1019.6,0.8,1
33.2,9.0,5.5,100.0,96.5,1021.6,0.0,1
11.1,8.9,15.2,59.4,40.3,995.4,0.0,0
31.3,9.1,5.7,100.0,96.8,1025.5,0.7,1
17.6,8.4,6.6,100.0,83.8,1029.0,0.0,0
25.7,9.8,10.2,100.0,100.0,1013.5,0.6,1
14.6,4.7,7.8,61.5,86.3,1002.3,0.0,0
0.0,1.6,3.5,88.9,29.1,1018.6,0.0,0
59.4,8.1,7.0,100.0,100.0,1020.4,0.0,1
20.0,4.2,8.6,68.1,70.0,1004.3,0.0,0
